Name;Substance;Y_1970;Y_1971;Y_1972;Y_1973;Y_1974;Y_1975;Y_1976;Y_1977;Y_1978;Y_1979;Y_1980;Y_1981;Y_1982;Y_1983;Y_1984;Y_1985;Y_1986;Y_1987;Y_1988;Y_1989;Y_1990;Y_1991;Y_1992;Y_1993;Y_1994;Y_1995;Y_1996;Y_1997;Y_1998;Y_1999;Y_2000;Y_2001;Y_2002;Y_2003;Y_2004;Y_2005;Y_2006;Y_2007;Y_2008;Y_2009;Y_2010;Y_2011;Y_2012;Y_2013;Y_2014;Y_2015;Y_2016;Y_2017;Y_2018;Y_2019;Y_2020;Y_2021;Y_2022;Y_2023;Y_2024
Timor-Leste;CO2;10,74564279;10,78477779;11,45017568;13,51925913;16,27995025;13,707665;13,4998737;14,12472473;13,97174137;14,86563272;15,88588704;15,74238182;15,55706699;22,43542897;28,95268045;42,8805692;49,12048537;55,76537295;69,80008268;67,32612514;69,68584382;72,26474658;79,2825013;103,6704213;106,527089;96,82830096;119,7865616;123,3067021;189,5281568;303,7768803;349,6098733;265,6480293;249,1981121;263,9203995;515,8162604;349,6012944;340,906447;313,2727449;310,8595104;337,1825742;334,3864542;370,8157015;628,8083745;758,4905349;744,0810249;695,2424128;660,8826071;621,7651547;666,5783494;728,3175482;679,4178193;710,7209677;694,6442333;664,4251772;699,4464502
Tonga;CO2;18,91882247;18,92067361;20,16378779;24,22698596;29,69979625;24,55404519;24,19453001;25,54053649;25,34759546;27,22916896;29,31061423;43,39810959;42,74890496;42,23938283;37,68994852;41,58090909;22,38198833;57,25677473;72,69121597;86,04581938;89,06692719;94,39114972;99,17341011;100,3081525;139,6823837;115,2135657;130,9280827;141,3679518;147,8659472;147,6190773;99,80163348;94,71272887;104,5625609;125,4955147;111,8048864;121,1766761;133,0699048;114,1950565;123,6764366;130,8009902;126,2107714;120,0205544;118,1599665;119,4243205;131,8466747;134,7323946;143,1921572;154,8542344;147,4333422;165,5269457;186,5125065;206,4738028;161,4168845;161,834555;169,7936426
Trinidad and Tobago;CO2;6930,747745;6872,123117;6432,272843;6670,860419;6777,149099;6071,411534;7091,759774;7877,439278;8175,370722;8333,19949;9124,969325;9566,385812;10731,26026;11124,56003;11644,60785;11869,12096;11682,51391;12004,68417;12778,26171;12779,797;12668,86725;12932,49029;13279,73223;12949,48784;14315,0963;13817,19418;14872,30388;14849,86971;17953,52448;18451,7495;19168,85777;21731,03855;23496,58501;27142,67957;28900,4294;35019,93073;38554,33444;39423,32463;38652,31216;37434,56692;41022,7863;41256,27619;38075,87403;37330,99321;37200,80463;36758,61124;33718,59496;32545,10905;32622,79872;33223,13752;29801,69624;28684,22208;28498,85598;26949,47374;26793,42568
Tunisia;CO2;4260,866855;4275,349022;4812,609648;4837,054706;5331,481299;5428,977281;5792,0552;6519,546386;7235,912893;8544,188968;9418,038594;9738,4382;9468,435463;11000,02766;11460,4976;11858,81543;12208,23079;12345,81293;13137,23725;14176,53599;14773,54945;15249,24077;16210,95791;16813,18378;16922,95025;17286,21972;17830,46208;18373,0987;19180,78262;20164,4315;21130,96625;22012,31599;21777,28277;21565,21479;22815,53763;23447,31151;24238,0088;24982,73464;25427,66711;25365,21074;27730,95291;26263,94659;28241,44936;28219,04293;30204,64665;30721,06413;29861,84462;30296,2533;30188,13377;30245,05363;28718,51318;31017,76173;30358,7852;31209,16048;32179,94851
Turkey;CO2;45458,88672;49771,46059;57696,68218;62493,7582;65060,02469;70372,62015;78065,70388;86109,79357;85040,9864;78447,29746;81826,418;81988,94675;88913,67707;93852,82048;99381,45287;108021,9858;118285,7778;128661,3651;124713,2594;138232,896;155164,3017;152521,9544;158969,4339;164530,4515;163618,1359;178375,5214;194527,2441;204449,8666;206004,0823;204574,4088;227056,3782;206729,8946;217377,8542;229695,4821;235882,654;246089,4561;274001,0642;300332,4484;299549,5782;301376,9811;312172,0522;332768,4807;344157,8336;333874,0402;355380,8595;367843,0115;391263,0923;433219,8964;429343,2159;414477,538;423090,517;460707,0758;444407,6636;446438,5576;460027,4597
Tuvalu;CO2;0,013101982;0,013220418;0,013337336;0,013457291;0,013577246;0,013669869;0,013779195;0,013880929;0,013990255;0,014102617;0,014239275;0,014394153;0,014591547;0,014787422;0,014965077;0,015147286;0,015294573;0,015405417;0,015501077;0,015598256;0,015683287;0,015759208;0,015844239;0,015915604;0,01596723;0,016027967;0,016067446;0,016099332;0,016055366;0,015795585;0,015359466;0,01569716;0,016268925;0,017063356;0,017366194;0,017425143;0,017581169;0,017654121;0,017999407;0,018240767;0,018377424;0,018524711;0,018671997;0,018814728;0,018949867;0,019091079;0,019236847;0,019381096;0,019525346;0,019686298;0,01984725;0,020607975;0,020607975;0,020607975;0,020607975
Taiwan_Province of China;CO2;39005,68584;39178,47122;43722,45369;48244,95278;47262,48833;50941,27176;59864,20957;63788,03004;71599,01033;75389,37735;82719,96528;75993,5293;80356,24896;84419,07627;85248,24587;84474,86439;96046,67306;100963,1898;117906,6123;128029,9685;130662,8986;140651,7752;148243,0064;158351,7751;167683,769;176703,8711;185512,9301;199751,7301;209853,6312;219606,0009;237326,8199;243108,0824;250356,0575;260565,0256;271875,2566;280148,5157;287540,8284;292367,095;279744,4068;266247,3515;283998,049;290638,2975;286750,3211;292096,8651;296235,5028;296081,3274;300545,0126;306263,6099;300494,2368;290418,5492;289243,573;299640,7181;289798,3196;281840,2778;280491,8556
Tanzania_United Republic of;CO2;1567,966586;1568,437851;1834,299118;1905,010334;1747,38491;1632,731295;1578,561458;1609,323013;1684,412017;1776,312513;1751,890449;1771,792802;1614,380844;1580,947039;1652,731428;1742,7003;1842,564749;1874,609525;1956,234373;1971,528334;2083,731149;2209,504299;2046,722585;2148,560509;2129,284087;2940,625763;3508,207678;3277,363222;2850,798563;2664,846326;3112,046073;3286,993222;3739,380529;3955,298583;5443,455783;6172,854873;6603,40688;6242,417408;6279,402883;6077,16074;7333,261319;8886,416444;10602,13018;11593,5598;11256,99049;13203,36527;14136,67744;14197,51367;14921,08116;17003,6956;16676,95133;18941,78604;20912,35539;21573,39505;21336,29565
Uganda;CO2;937,0216198;943,6685846;927,765496;855,1547943;893,7940359;822,3808556;1022,762455;952,4486982;743,1131346;765,8985943;717,7834718;584,0783803;547,8717352;523,9503641;544,4421561;565,3793785;622,1448349;695,0349695;749,564255;704,8556179;830,7756819;844,8942809;859,9686225;866,5883075;781,7380696;1012,559468;1105,421873;1161,737097;1357,430418;1397,516703;1413,918041;1437,716243;1638,349427;1730,99996;1812,306885;2221,717961;2578,64314;3109,323307;3480,351264;3830,684236;3799,756715;4262,799288;4329,033279;4411,432338;4852,42839;5595,368144;6001,771647;6253,930431;6857,09736;7064,587858;7119,829659;8110,492228;7954,129821;8116,613192;8254,862268
Ukraine;CO2;474512,0709;474145,0961;499647,5692;529285,0315;553264,953;579489,4205;597166,4788;607480,2756;647700,7671;661383,8445;679262,9024;668733,3921;666768,5235;667325,2768;670279,4951;672296,317;686421,1974;707749,3235;715791,3266;711935,4352;785539,8602;741068,828;650411,3201;567875,7656;470156,2826;464191,8881;397632,8839;382237,7288;364611,4428;364364,3836;361027,3209;360168,4521;360555,5962;392982,92;368817,1854;357093,2082;356379,2196;367702,4437;352233,3156;292233,2216;315908,7396;333305,1603;324917,64;315274,7736;269329,9109;226107,0219;227246,1008;205581,3404;218302,9432;207909,6561;198897,2257;194136,25;119344,9841;121695,1955;118477,8494
Uruguay;CO2;5419,300072;5398,502639;5816,048634;5493,387952;5320,847026;5664,784333;5770,317485;5594,032681;5835,801917;6294,292655;5594,86686;5301,456359;4939,411939;3936,534725;3533,205207;3320,764222;3250,343194;3683,147656;4738,838807;5108,552221;3938,923533;4460,415096;4901,843898;4634,276398;4354,296413;4766,979597;5588,594817;5671,456158;5904,317988;6887,758959;5570,640006;5017,513506;4608,396102;4595,221898;5755,029642;5567,75267;6488,474412;6117,570302;7916,428803;7832,645638;6457,895089;7787,313901;8881,459594;7658,886065;6733,359762;6895,055646;6829,23404;6407,31194;6870,973333;7156,103675;6913,528915;8551,81309;8092,958221;8190,758307;8695,335578
United States;CO2;4594806,02;4459672,981;4710541,89;4896620,997;4727467,553;4515413,117;4815805,734;4979993,688;4969840,805;5006681,971;4780192,348;4709004,471;4464814,781;4448829,503;4654627,731;4680853,396;4643336,349;4800693,941;5021185,94;5078842,655;4983603,703;4939030,717;5016987,93;5135577,016;5217895,547;5271464,814;5426474,277;5699517,603;5744876,529;5761871,334;5928761,422;5877629,381;5726726,697;5792923,326;5879987,107;5888165,664;5790007,795;5872701,371;5689264,421;5273115,179;5521499,339;5307628,913;5087711,027;5224708,853;5243771,986;5132984,051;5028951,952;4959457,886;5118374,354;4967912,151;4466876,477;4754378,476;4815766,532;4618267,522;4632164,876
Uzbekistan;CO2;54014,01051;54280,794;57328,5087;60650,91969;64274,23282;70987,93483;71811,03688;74545,99777;78580,11081;81367,47388;87650,99128;90875,50437;94047,50505;97480,24752;101243,0589;105127,6929;109509,1784;113644,4907;116405,7363;117855,2657;127853,4195;128120,143;119466,6611;119280,7843;113673,724;104911,9739;108129,0758;108014,3131;123434,7033;124225,7923;131522,1131;132633,45;136880,0933;128970,1221;132145,7103;125529,2469;134422,3823;131394,8421;137289,9304;124512,0123;135801,4283;138678,2235;123185,9195;121416,9903;113159,4555;107550,2682;114007,7933;118265,8282;112794,8934;115117,1096;123945,1339;134360,6576;128908,1875;132630,6331;148538,8081
Saint Vincent and the Grenadines;CO2;11,43569688;11,431593;13,82724391;13,95178454;12,48855996;15,02376348;13,67187599;15,04950748;15,05800719;14,90347111;14,74438825;14,47947819;13,57411195;13,31708114;14,75238852;14,80625553;13,07006459;13,85741046;17,47953506;28,70409301;29,4223308;28,15781789;34,17516706;27,80793545;50,89777847;55,56326873;49,62810033;59,80427348;66,77294474;67,56015463;41,90668073;48,5126445;55,60738556;60,05959401;64,34499581;66,3039618;73,10277656;78,20957469;81,48822114;124,0972876;97,02100203;68,96730805;87,63284739;82,50877464;92,1965719;95,07232059;101,1627141;109,1496073;110,2112861;116,5138621;123,8235837;117,3888856;127,1273862;127,5189132;131,9838912
Venezuela;CO2;59320,07811;57940,53841;59531,09922;67223,95365;66197,56883;62603,64605;66023,23017;67843,87941;73012,9395;82596,99312;90610,78006;91104,17731;92963,47255;90815,77648;94237,1724;92073,95192;92569,39597;97165,78198;93527,45945;99597,71612;102579,7603;105382,1063;106221,528;110190,7175;122550,4915;119919,7414;133447,0059;133822,6248;135557,9899;131932,6317;137745,2954;143278,768;148095,4763;143000,8901;149704,0489;155937,7646;158984,1228;155970,2031;164103,4686;165248,4598;176794,966;172961,5312;193794,1053;192967,4277;191922,351;175933,9277;162937,8466;151961,9404;137791,2996;120372,4293;76665,74191;75873,03785;92004,00203;96390,28298;96411,4156
Virgin Islands_British;CO2;7,346796158;7,342056362;8,936400611;9,01634437;8,037644265;9,724549798;8,819775227;9,734633726;9,736946138;9,631167443;9,523267513;13,97279629;13,0659898;12,80830546;9,530255859;9,567663864;6,076233354;16,9160247;18,26215014;18,72459281;18,28886671;18,36950544;18,49909816;18,03376169;18,3753921;18,0619858;23,45331619;24,08091514;24,74350827;25,07059328;27,76133801;27,66914439;30,94741145;34,41504333;35,50417817;37,28937749;44,79396227;48,6317039;54,91509611;63,40572101;70,492197;55,18636066;57,09205101;65,41266155;70,04209041;71,71018137;77,22750479;67,09318189;66,46753135;87,36907018;84,55577157;84,48481664;88,41552655;88,69430994;91,81028205
Virgin Islands_USA;CO2;0,093960342;0,099822157;0,106369158;0,113205039;0,119728813;0,125525303;0,130429021;0,134550292;0,138016863;0,141052291;0,143830774;0,146432154;0,148757718;0,150713108;0,152092188;0,152831085;0,152845601;0,152264936;0,15142152;0,150763917;0,15061875;0,151102154;0,152125577;0,153474172;0,154814057;0,155896997;0,156679444;0,157231075;0,157586733;0,157768191;0,157827709;0,157781256;0,157588185;0,157290594;0,156904451;0,156479114;0,15601313;0,15553263;0,155034709;0,154557112;0,15409258;0,153648371;0,153233196;0,152876086;0,152584302;0,152391231;0,152298324;0,152280904;0,152299776;0,152292518;0,152218483;0,152424619;0,152424619;0,150972956;0,150972956
Viet Nam;CO2;17507,28982;17523,27545;16984,33071;18926,27088;15778,42701;18559,32992;13559,38371;14752,54252;14936,29891;15579,58482;16271,21338;16739,73403;18123,8029;19543,67445;19596,8844;19757,78457;21684,78795;24118,45565;23675,09297;20330,47534;20577,76398;20720,60892;21702,50011;25414,99152;29881,42485;34372,14326;38706,61159;44644,04895;49892,2783;51103,78587;56535,61551;62091,68401;73081,77798;77646,32626;91927,35691;100549,4877;103159,9875;114313,9852;125791,6454;140824,26;156783,9372;156766,4163;156224,3488;163159,8506;178942,1969;200818,3053;223805,0962;229253,858;282097,328;336528,8208;348331,5081;336170,2986;343999,861;390725,3068;430819,2268
Vanuatu;CO2;75,12493082;75,13769535;80,12026403;96,38773234;118,293448;97,71904501;96,28699291;101,6661452;100,8954481;108,4217408;116,750502;101,1666715;99,66239148;98,48843253;87,88594571;110,7603301;89,12845853;87,92458372;115,775477;98,4224516;101,8854126;94,97370183;53,19073273;53,76806135;55,26094031;50,18209565;50,62076851;52,14853344;53,65436423;53,57424366;83,95985271;97,67319437;96,14245218;112,2134508;87,42306053;89,21984406;80,33307886;131,0032709;128,7368288;144,2915889;154,860602;179,6589426;147,6826664;151,0440908;175,2797096;159,2245433;165,8808496;166,3650254;228,7688072;219,0020281;251,5130442;290,9097695;270,9359077;271,7019224;285,1065279
Wallis and Futuna;CO2;0,024697785;0,024621865;0,02460668;0,024652233;0,024804074;0,025122941;0,025563282;0,026140279;0,026823566;0,027567589;0,028326796;0,029116372;0,029905947;0,030665155;0,031333257;0,03181915;0,032138017;0,032305042;0,032320227;0,032335411;0,032350595;0,032396147;0,032472068;0,032547989;0,032654278;0,032745383;0,032851672;0,032957961;0,03306425;0,033185723;0,031477012;0,029082117;0,030108222;0,030758774;0,03249259;0,031495301;0,032525723;0,03302504;0,032645436;0,032235464;0,031810308;0,031354784;0,030914444;0,030474103;0,030079316;0,029745264;0,029487134;0,02928974;0,029153083;0,029061978;0,028955689;0,028864584;0,028819032;0,028758295;0,028697558
Samoa;CO2;65,83846243;65,84477704;70,19838438;84,42766714;103,587041;85,57607778;84,31642517;89,02182603;88,33848098;94,91707921;102,1979764;101,1441055;113,8045208;112,4498711;125,2949803;110,7011577;83,64632284;95,21502422;95,85922327;118,5992583;122,7610918;127,3054866;124,3175402;141,3087131;145,2329428;131,7666393;132,9574362;136,9634586;140,9222894;140,6842555;185,9872314;200,8509919;207,5576031;214,2662679;210,6070086;217,8347318;218,7040005;238,1251932;244,1665413;248,2336456;263,0766614;267,6906624;268,1461823;278,7687329;286,5438731;328,8279735;354,161538;316,5313371;344,6526241;373,4564876;313,1773003;343,4556809;332,4363122;333,3369548;349,757521
Yemen;CO2;1627,574745;1640,760416;1925,07168;2342,333067;2331,08236;2232,356749;2730,783933;2776,558084;3045,494611;3256,371916;4102,41263;4116,082942;4591,298853;5050,036346;5164,981159;5512,498216;5820,107513;6375,207144;6866,979376;7087,905518;7107,3595;8902,396573;9595,348553;8678,791948;10025,92679;11156,38309;11423,93519;12288,56409;13084,04889;14740,54435;15745,20391;16770,39949;16816,62436;19536,0195;20440,88484;22023,1848;22945,9565;24323,88857;25246,83849;27634,89904;26344,67427;23001,01065;22002,84814;28788,12021;28355,79997;14252,32642;10629,55506;9826,048215;11993,28748;12342,31997;11317,34959;11219,0811;10984,09572;10625,38033;10580,33108
South Africa;CO2;185563,2871;184459,6219;191096,263;208259,3994;215000,779;230922,1009;245339,7592;245097,522;223056,8728;228566,4533;242798,6706;256483,9983;262977,3323;265167,4014;282704,6266;287403,4934;285082,1928;301131,8517;304725,6464;301444,6484;314214,8797;306115,0507;299639,7033;301790,7195;308561,3822;325178,4981;336337,6899;351198,8785;357256,403;340766,3594;347283,1677;357378,8238;370772,8282;393575,9786;425746,9484;436255,3815;440606,3654;459952,075;487924,6461;456945,8874;464353,2023;443971,8575;461275,5951;475089,095;486600,727;462267,7071;460195,9458;469583,3418;473418,2294;477544,6409;450861,6552;448563,485;429328,1188;427266,9265;440167,7517
Zambia;CO2;3700,411761;3857,469023;4265,766819;4569,844321;4614,375001;4779,137042;4782,854715;4336,307474;4127,242254;3751,740778;3746,97365;3446,852101;3338,117461;3246,136819;3186,716898;3191,248235;3286,245588;3252,433092;3529,284237;3651,629989;3028,722551;3136,216592;3137,813206;2845,336345;2387,09294;2357,139846;1984,439028;2500,43852;2344,303238;1928,995244;1952,200783;1967,801368;2067,808902;2239,21677;2303,382179;2473,508561;2408,898142;2188,654217;2607,719412;2874,935123;3212,581338;3457,205468;4319,344126;4735,796739;5506,113876;5847,962596;6326,558309;8038,435191;9103,149949;9033,982436;9531,028918;9680,175186;10571,20258;11358,62551;11573,19534
Zimbabwe;CO2;9532,091676;9479,458901;9093,689814;10554,3873;10403,6399;9170,758057;10050,94958;9022,360253;8905,248815;9190,99982;9797,288687;9396,256258;9034,484296;8944,556188;9390,353072;10869,40537;12417,21905;15813,9673;15330,79106;15522,80472;17413,89478;19158,40604;19204,95999;17674,06912;16550,28336;16268,87958;15720,10499;14759,48937;14972,843;16854,75369;14656,18579;14595,82249;13332,12691;10928,37939;10365,28164;11511,95975;10725,5149;10567,7497;8309,086744;7943,355222;10068,59188;15849,40814;12743,7351;12718,75394;12600,1261;12691,89672;11268,67884;10587,83724;12272,44271;11170,56357;9074,600245;10883,1258;11557,24649;12566,04035;12855,35769
